,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2941,424,0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,89.65,2489,0
2942,1818,1,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0,25.15,2465,0
2943,5383,0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,5193,1
2944,4116,0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85,2638,0
2945,1783,0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15,4149,0
2946,3540,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,4690,1
2947,1773,1,0,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,74.8,2399,1
2948,4030,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,4738,1
2949,1469,0,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,3,19.55,4513,1
2950,4576,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,364,1
2951,2308,0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,1,3,78.9,2225,0
2952,1230,0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,95.0,2241,0
2953,2693,0,0,1,1,58,1,2,2,1,1,1,1,1,1,2,0,1,25.15,785,0
2954,5316,1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,3894,0
2955,5102,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2375,1
2956,939,1,1,1,0,51,1,2,1,2,0,2,0,0,2,1,1,0,93.65,3504,0
2957,918,1,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,0,25.15,3398,0
2958,2717,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,3501,1
2959,3059,0,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,1,56.35,590,0
2960,1844,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,597,0
2961,3413,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,24.25,5560,1
2962,1845,0,0,0,0,12,1,0,1,0,0,0,0,0,2,0,0,0,78.1,5534,1
2963,1944,1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,88.2,1107,1
2964,4721,1,1,0,0,31,1,2,1,0,0,2,2,2,0,0,1,0,96.6,2131,0
2965,3473,1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,2860,0
2966,593,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,4056,0
2967,3142,0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2,3161,0
2968,2186,1,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,3,51.0,2284,1
2969,1516,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,1989,0
2970,853,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,5162,1
2971,3280,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.45,18,1
2972,2789,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2032,0
2973,2633,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,5526,1
2974,1979,1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,595,0
2975,2832,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,70.35,2563,0
2976,1589,0,1,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,20.05,3053,0
2977,2834,1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,60.7,1603,0
2978,5149,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,106.0,3058,0
2979,1849,1,0,1,1,19,1,2,0,0,0,0,0,0,0,0,0,1,50.1,5463,0
2980,3461,0,0,1,1,4,1,0,1,0,0,0,0,0,2,0,0,2,80.85,2257,1
2981,3848,0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,2267,1
2982,5005,0,0,0,0,20,1,2,0,0,2,0,2,0,2,0,1,1,68.9,573,0
2983,4061,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,1671,0
2984,2695,0,0,1,1,9,1,0,2,1,1,1,1,1,1,1,0,3,20.25,1048,0
2985,1929,0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,1,1,99.0,4777,0
2986,137,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.1,604,0
2987,610,0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,1,113.15,5172,0
2988,2038,0,0,0,0,31,1,0,0,0,2,2,2,2,2,2,0,3,79.2,1837,0
2989,5061,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,4684,1
2990,2674,1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,1778,0
2991,78,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,4750,1
2992,3548,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.4,4681,1
2993,2584,1,0,1,1,67,1,2,0,2,0,2,0,2,2,2,1,2,79.7,3803,1
2994,5813,0,1,1,0,43,1,2,1,2,2,0,0,2,0,0,1,2,94.5,3045,0
2995,4630,1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1216,0
2996,2508,0,0,1,0,61,1,2,1,0,0,2,2,2,2,0,1,2,106.35,4595,0
2997,4318,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1183,0
2998,1964,1,0,1,1,6,1,2,2,1,1,1,1,1,1,2,0,3,25.4,812,0
2999,1001,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,5537,0
3000,4387,0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,3789,0
3001,5851,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,2403,0
3002,1650,0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1087,0
3003,118,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,5347,1
3004,5838,1,0,0,0,6,1,2,1,0,0,0,2,0,2,0,1,0,87.95,3758,0
3005,2272,0,1,1,0,56,1,2,1,0,0,2,0,2,2,0,1,0,100.65,4034,1
3006,3511,0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,1013,0
3007,3961,1,0,1,0,34,1,0,2,1,1,1,1,1,1,2,0,1,20.05,4615,0
3008,1085,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,1,20.5,2941,0
3009,518,1,0,0,0,62,1,2,0,2,2,2,2,0,0,2,0,0,69.4,3097,0
3010,3420,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,401,0
3011,4388,0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,4042,0
3012,1442,1,0,1,0,18,1,2,0,0,2,0,0,0,0,0,0,1,56.8,124,0
3013,3989,0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,1869,1
3014,3632,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,94.35,4041,0
3015,2510,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,3,49.95,112,0
3016,2998,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,2906,0
3017,4837,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,4132,0
3018,3474,1,0,0,0,6,1,0,1,2,2,0,0,0,0,0,1,2,78.95,3592,0
3019,2131,0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,1320,0
3020,2088,1,0,1,1,68,1,2,0,0,2,0,2,0,2,2,0,1,70.8,3517,0
3021,5155,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2065,0
3022,4049,1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,2956,1
3023,4351,0,0,1,1,36,1,0,2,1,1,1,1,1,1,0,0,0,19.2,4761,0
3024,168,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.85,1119,0
3025,1847,0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,4230,0
3026,1310,1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,4080,0
3027,3908,0,0,1,1,35,1,0,0,2,0,0,2,0,0,1,1,0,54.95,1302,0
3028,1658,0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,4887,0
3029,2983,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,2595,1
3030,3622,0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,568,0
3031,611,1,0,1,0,56,1,2,2,1,1,1,1,1,1,2,1,1,25.15,511,1
3032,4477,1,1,0,0,26,1,2,1,0,0,0,0,2,2,0,1,2,93.6,1759,0
3033,1052,0,0,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,80.45,4069,0
3034,4271,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,1704,0
3035,5529,0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,75.15,3601,1
3036,711,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,3746,1
3037,328,1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,78.6,3843,1
3038,4921,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,394,0
3039,2856,0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,2715,0
3040,2357,1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,180,0
3041,5489,1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81.0,4079,0
3042,1872,1,0,0,0,56,1,2,1,0,2,0,2,0,2,0,1,2,94.45,3708,1
3043,1126,0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.1,1195,0
3044,2320,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.1,4676,1
3045,1916,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,1879,0
3046,2749,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,1,20.4,5452,0
3047,5901,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,1773,1
3048,2436,0,0,0,0,8,1,2,0,2,0,0,2,0,2,0,0,2,71.15,4005,1
3049,461,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,2457,0
3050,1828,1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,82.3,4119,0
3051,4731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,3279,1
3052,4077,0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45,4448,0
3053,3505,0,1,1,0,56,1,2,0,2,2,2,2,0,0,1,1,1,68.45,2930,0
3054,4706,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,3864,0
3055,453,1,0,1,1,11,1,2,0,2,0,0,0,2,0,0,1,0,65.15,4846,0
3056,1192,0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,3507,0
3057,4710,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,3347,0
3058,4014,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,3,50.95,363,0
3059,818,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,1,20.45,734,0
3060,863,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,4957,0
3061,158,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,50.2,1897,0
3062,4266,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,99.05,2519,1
3063,3391,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,2754,1
3064,2234,0,0,1,0,15,1,0,1,0,2,0,0,0,0,0,0,0,75.35,186,0
3065,5658,1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,328,0
3066,3654,1,0,0,0,30,1,0,1,0,0,0,0,2,2,0,1,2,90.25,2057,1
3067,823,0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,5545,0
3068,94,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,5359,1
3069,4559,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,5412,0
3070,1566,1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,3077,1
3071,1194,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.4,1432,1
3072,1710,0,0,0,0,59,1,2,0,2,2,2,2,0,2,1,0,1,79.85,3473,0
3073,3723,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,686,1
3074,3960,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,251,0
3075,1576,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,1844,1
3076,4337,1,1,1,0,43,1,2,1,0,2,2,0,2,2,0,1,2,103.0,3220,1
3077,2699,0,0,0,0,16,1,2,1,0,0,0,0,0,0,0,1,1,74.75,210,0
3078,3819,1,1,0,0,53,0,1,0,0,2,2,0,2,2,0,1,2,54.45,2117,1
3079,2627,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,5311,0
3080,3091,0,0,0,0,16,1,0,1,0,2,0,0,0,0,0,0,0,75.1,337,0
3081,5771,0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,2,55.45,1797,0
3082,5312,1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,4137,1
3083,5787,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,49.15,2190,0
3084,5334,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,111.6,5189,0
3085,2393,0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,49.75,2296,0
3086,1727,1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,19.7,0,0
3087,509,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.05,2851,0
3088,5808,0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,3574,0
3089,842,0,0,1,0,56,1,0,1,0,0,2,2,2,2,0,1,2,98.7,4023,0
3090,768,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,4312,0
3091,2783,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,291,1
3092,5753,0,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,0,105.4,4620,0
3093,3793,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,2360,1
3094,4208,1,1,1,0,25,1,2,1,2,0,0,0,0,2,1,1,2,89.05,1540,1
3095,1208,0,0,1,1,5,1,0,0,2,0,0,0,0,0,0,1,3,49.4,1682,0
3096,1948,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,116.6,5295,0
3097,5623,0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,80.6,1977,1
3098,2111,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,1989,1
3099,5275,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,3,20.1,5343,0
3100,5912,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,1647,1
3101,96,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,3445,1
3102,3469,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,106.5,4895,1
3103,544,0,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.5,23,0
3104,4598,1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,871,0
3105,536,1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,3091,0
3106,1189,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1248,0
3107,273,1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,2236,1
3108,1124,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,3658,0
3109,924,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,4394,0
3110,2032,1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,57.55,2280,1
3111,5843,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,44.25,1643,0
3112,3832,1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,477,1
3113,2885,0,0,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,100.2,2217,1
3114,4333,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,2437,1
3115,3087,0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,5395,0
3116,5293,1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,2602,0
3117,2928,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,3112,0
3118,162,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,1875,0
3119,3928,0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,949,0
3120,4002,0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,5136,1
3121,4757,0,1,0,0,67,1,2,0,0,2,0,0,0,0,0,0,2,54.9,2746,0
3122,5531,0,0,1,0,63,1,2,0,2,2,0,0,2,2,1,1,1,79.7,3474,0
3123,4238,1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,1993,0
3124,103,0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,2950,0
3125,5589,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,4822,0
3126,4021,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,989,0
3127,2102,1,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,3,49.7,273,0
3128,2772,1,0,1,0,16,1,2,1,0,0,0,0,0,0,0,1,0,73.85,447,1
3129,3309,0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2024,0
3130,5067,0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,3992,0
3131,1489,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,4397,0
3132,1199,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,71.0,1467,0
3133,0,0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,4179,0
3134,1756,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,25.95,1154,0
3135,3660,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,383,1
3136,36,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,2,49.25,5459,1
3137,1654,1,0,0,1,66,1,0,2,1,1,1,1,1,1,2,0,3,20.55,555,0
3138,522,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,3793,1
3139,5552,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,5227,0
3140,741,1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,3,19.65,48,0
3141,3801,1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,76.9,3938,0
3142,4052,0,1,0,0,5,1,0,1,0,0,0,0,0,2,0,0,2,78.95,2776,1
3143,2895,1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,5302,0
3144,2984,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,5182,1
3145,843,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,2,74.55,5257,1
3146,5521,0,0,1,1,41,1,2,0,2,2,2,2,0,2,0,0,1,79.9,2475,1
3147,5231,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,4316,0
3148,3551,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,3541,1
3149,2555,1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,93.9,3654,1
3150,3593,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,4629,1
3151,3496,0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,3770,0
3152,2590,0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,3664,0
3153,1075,0,0,0,0,8,1,0,0,2,0,0,0,2,0,0,1,2,60.0,3530,0
3154,4069,0,0,0,0,10,0,1,0,2,0,0,0,0,0,0,0,3,29.75,2246,0
3155,5105,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,5373,0
3156,5867,0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,2263,0
3157,615,0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,4458,0
3158,3290,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1915,0
3159,175,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,1691,1
3160,3998,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,3,58.65,3033,0
3161,5249,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,3965,0
3162,4270,1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,1586,0
3163,354,1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,78.75,2671,0
3164,1502,1,0,1,1,42,1,0,0,2,0,0,2,0,2,1,0,1,63.7,2063,0
3165,5809,0,0,0,0,18,1,0,1,2,0,0,0,2,2,0,1,2,96.05,1075,1
3166,2956,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1291,0
3167,1021,1,0,0,1,9,1,0,0,0,0,0,0,2,0,0,0,2,55.35,3264,1
3168,1009,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,5251,0
3169,4537,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3,44.8,1567,0
3170,3537,1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.2,3738,1
3171,784,1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,4130,0
3172,597,1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,3146,0
3173,3512,1,0,0,0,29,1,0,0,0,0,2,2,2,2,1,1,0,75.35,1612,0
3174,2376,0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,1,3,24.9,1005,0
3175,5795,0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,3218,1
3176,3384,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1650,0
3177,2568,1,0,1,1,7,0,1,0,2,0,0,2,0,0,0,1,2,34.5,2074,1
3178,903,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1984,0
3179,4507,0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,48.75,4389,1
3180,3086,1,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,71.05,1530,0
3181,3954,1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,1824,1
3182,5783,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,512,0
3183,4751,1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,3302,0
3184,2617,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,5531,0
3185,2079,1,0,1,0,41,1,2,1,0,2,0,0,0,0,0,1,2,80.25,2552,0
3186,148,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,216,1
3187,3159,1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,2495,0
3188,1223,0,0,1,1,72,1,2,0,0,2,0,2,2,2,2,1,2,78.95,4065,0
3189,5785,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,4490,0
3190,5653,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,3329,0
3191,1700,0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,593,0
3192,1728,1,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,100.55,3931,0
3193,254,0,1,0,0,18,1,0,1,0,2,0,0,0,0,0,1,2,74.7,464,0
3194,1523,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,3572,0
3195,4034,0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,29.5,662,0
3196,3472,0,0,0,0,11,1,0,0,0,0,2,2,0,2,1,0,1,64.9,4716,0
3197,1949,1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,106.0,5058,1
3198,877,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2096,0
3199,4880,1,1,1,0,24,0,1,0,0,0,2,2,0,0,0,0,3,34.25,5272,0
3200,1153,0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,104.7,4395,0
3201,1533,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,1465,1
3202,3436,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,2136,1
3203,3599,1,1,0,0,21,1,2,1,0,2,2,0,2,2,0,1,2,104.35,1638,0
3204,3967,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,4692,0
3205,4386,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1389,0
3206,2266,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,132,0
3207,3052,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,4649,0
3208,3289,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,5307,0
3209,357,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,1846,1
3210,3064,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,3281,1
3211,3182,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,2307,0
3212,2857,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,1375,0
3213,529,1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4875,0
3214,5171,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,1831,1
3215,3831,1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,4812,0
3216,3462,0,1,0,0,43,0,1,0,2,2,0,0,0,0,0,1,1,33.45,771,0
3217,4913,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,0,84.9,4255,0
3218,3797,1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,3990,1
3219,4765,1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,3954,0
3220,2319,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,5114,0
3221,5347,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,2925,0
3222,3457,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,470,0
3223,110,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,966,0
3224,2823,1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7,3373,0
